timestamps,Fz,C3,Cz,C4,Pz,PO7,Oz,PO8,stim
1713488368.016601,155878.03125,144478.640625,231702.75,216104.0,146554.5,160033.9375,132409.140625,142367.46875,0.0
1713488368.0166137,155857.296875,144476.5,231687.546875,216082.640625,146545.734375,160026.078125,132399.484375,142350.75,0.0
1713488368.01662,155850.234375,144476.140625,231675.390625,216078.4375,146540.09375,160017.3125,132396.0,142347.8125,0.0
1713488368.0166333,155873.5625,144474.078125,231681.921875,216093.640625,146542.6875,160018.203125,132401.1875,142355.046875,0.0
1713488368.0166385,155889.390625,144481.765625,231691.40625,216097.84375,146553.953125,160032.59375,132413.265625,142359.96875,0.0
1713488368.0166433,155868.203125,144477.84375,231676.921875,216075.390625,146554.046875,160034.75,132414.59375,142348.25,0.0
1713488368.0166488,155857.203125,144481.859375,231665.734375,216070.5625,146552.796875,160031.34375,132413.078125,142345.484375,0.0
1713488368.0166538,155884.03125,144487.859375,231675.9375,216090.859375,146560.75,160036.078125,132418.71875,142356.75,0.0
1713488368.0166595,155896.984375,144487.578125,231677.984375,216092.734375,146561.5625,160037.0625,132415.40625,142352.546875,0.0
1713488368.0166645,155883.84375,144490.265625,231670.03125,216071.109375,146561.015625,160039.578125,132412.8125,142336.359375,0.0
1713488368.0166693,155866.671875,144494.015625,231658.671875,216063.59375,146558.34375,160031.875,132406.734375,142328.40625,0.0
1713488368.0166745,155879.28125,144493.9375,231663.140625,216082.453125,146559.59375,160027.328125,132404.40625,142334.84375,0.0
1713488368.0166793,155893.859375,144497.859375,231672.796875,216095.15625,146567.90625,160034.390625,132412.453125,142344.40625,0.0
1713488368.0166843,155882.328125,144498.671875,231666.984375,216076.5625,146568.359375,160036.359375,132412.359375,142338.234375,0.0
1713488368.0166893,155866.140625,144499.75,231650.453125,216053.3125,146560.75,160031.25,132403.96875,142327.59375,0.0
1713488368.0166943,155872.046875,144492.859375,231642.84375,216060.46875,146551.546875,160020.890625,132392.703125,142327.0625,0.0
1713488368.0167,155891.71875,144488.296875,231647.59375,216072.796875,146553.421875,160022.3125,132395.109375,142339.046875,0.0
1713488368.0211377,155888.765625,144485.96875,231640.96875,216056.265625,146552.265625,160026.609375,132396.8125,142336.265625,0.0
1713488368.0211508,155869.71875,144487.3125,231627.921875,216044.015625,146550.734375,160028.390625,132402.0,142336.71875,0.0
1713488368.021157,155862.921875,144482.484375,231618.890625,216048.03125,146546.171875,160021.6875,132401.546875,142346.109375,0.0
1713488368.024472,155870.25,144474.0,231617.1875,216052.234375,146542.15625,160017.578125,132398.234375,142354.328125,0.0
1713488368.0244844,155872.484375,144481.59375,231620.953125,216052.0625,146550.921875,160027.953125,132405.84375,142358.359375,0.0
1713488368.0263815,155850.5,144480.4375,231603.953125,216030.78125,146547.34375,160026.875,132403.0625,142347.09375,0.0
1713488368.0347464,155851.5625,144481.859375,231597.515625,216036.6875,146546.890625,160024.546875,132404.234375,142349.234375,0.0
1713488368.0347567,155892.0625,144492.859375,231616.75,216063.78125,146560.578125,160038.40625,132416.75,142363.0,0.0
1713488368.0347624,155892.609375,144498.046875,231618.890625,216059.125,146569.25,160050.84375,132427.46875,142363.90625,0.0
1713488368.034768,155862.5625,144495.453125,231602.265625,216033.90625,146566.5625,160049.234375,132421.84375,142349.59375,0.0
1713488368.034773,155847.1875,144490.4375,231585.546875,216028.546875,146561.375,160041.53125,132418.171875,142348.515625,0.0
1713488368.036419,155866.328125,144484.453125,231586.25,216041.6875,146560.84375,160039.03125,132419.703125,142356.125,0.0
1713488368.0394971,155884.296875,144490.796875,231593.234375,216040.34375,146565.9375,160045.109375,132424.25,142356.921875,0.0
1713488368.039505,155878.921875,144501.265625,231593.234375,216027.921875,146571.03125,160048.6875,132426.140625,142349.328125,0.0
1713488368.0413892,155868.640625,144506.0,231586.875,216029.53125,146573.71875,160044.484375,132427.5625,142351.5625,0.0
1713488368.0438912,155879.640625,144499.125,231585.265625,216036.421875,146569.609375,160036.984375,132425.15625,142355.3125,0.0
1713488368.0464096,155894.75,144501.984375,231592.34375,216044.640625,146572.28125,160037.15625,132424.25,142358.984375,0.0
1713488368.0494792,155883.671875,144504.578125,231588.484375,216030.609375,146573.09375,160039.03125,132422.921875,142351.46875,0.0
1713488368.0494945,155864.359375,144503.046875,231572.75,216020.765625,146567.28125,160028.484375,132416.5625,142347.71875,0.0
1713488368.0513833,155885.0,144504.390625,231578.5625,216039.90625,146570.046875,160028.125,132415.765625,142360.328125,0.0
1713488368.054484,155903.328125,144504.578125,231585.625,216050.71875,146571.84375,160035.8125,132417.640625,142363.90625,0.0
1713488368.0544991,155893.140625,144506.359375,231577.859375,216034.71875,146568.890625,160038.59375,132411.375,142351.203125,0.0
1713488368.0564754,155867.578125,144501.53125,231551.921875,216002.34375,146556.46875,160028.84375,132400.828125,142337.609375,0.0
1713488368.0588915,155882.234375,144501.890625,231550.9375,216012.0,146560.03125,160032.953125,132409.140625,142352.09375,0.0
1713488368.0644927,155907.1875,144505.640625,231563.90625,216030.609375,146572.109375,160044.40625,132422.734375,142374.625,0.0
1713488368.064508,155898.421875,144508.140625,231559.703125,216017.90625,146573.359375,160046.90625,132418.71875,142368.375,0.0
1713488368.066424,155868.375,144503.046875,231536.28125,215995.203125,146561.109375,160037.96875,132408.078125,142350.484375,0.0
1713488368.0707371,155878.03125,144510.65625,231535.65625,216006.015625,146565.140625,160043.0625,132416.03125,142359.96875,0.0
1713488368.0707452,155904.5,144517.53125,231547.1875,216018.171875,146577.828125,160060.3125,132432.390625,142375.078125,0.0
1713488368.080726,155910.125,144525.40625,231550.40625,216012.71875,146587.3125,160073.546875,132440.890625,142372.75,0.0
1713488368.0807412,155907.8125,144537.5625,231548.703125,216006.90625,146596.96875,160083.46875,132446.96875,142371.140625,0.0
1713488368.0973876,155912.015625,144536.484375,231538.25,216005.75,146593.921875,160078.640625,132447.59375,142372.9375,0.0
1713488368.0974023,155944.640625,144533.890625,231545.390625,216021.390625,146594.375,160076.9375,132449.109375,142379.8125,0.0
1713488368.0974076,155946.15625,144529.875,231541.375,216009.140625,146590.53125,160073.640625,132443.75,142373.90625,0.0
1713488368.100736,155913.96875,144522.984375,231523.046875,215983.484375,146579.53125,160063.703125,132431.234375,142352.984375,0.0
1713488368.1007435,155897.703125,144521.640625,231510.4375,215984.375,146573.984375,160053.515625,132425.421875,142352.09375,0.0
1713488368.1251893,155910.40625,144516.1875,231512.9375,215996.0,146575.0625,160051.8125,132426.765625,142359.96875,0.0
1713488368.1502094,155923.625,144529.421875,231527.96875,216012.1875,146589.359375,160065.140625,132437.9375,142366.578125,0.0
1713488368.2336664,155907.265625,144536.40625,231523.21875,215995.109375,146593.75,160068.625,132437.9375,142359.96875,0.0
1713488368.2336905,155881.78125,144527.640625,231498.546875,215976.328125,146580.875,160054.765625,132423.625,142348.25,0.0
1713488368.2337008,155907.8125,144530.234375,231506.328125,215999.765625,146588.5625,160061.921875,132431.765625,142363.71875,0.0
1713488368.2825422,155917.28125,144527.1875,231505.96875,216001.1875,146589.625,160065.40625,132434.1875,142366.578125,0.0
1713488368.2825563,155900.390625,144524.6875,231496.046875,215979.640625,146584.453125,160063.265625,132429.0,142352.28125,0.0
1713488368.2825627,155867.75,144512.265625,231470.109375,215958.90625,146566.5625,160044.9375,132415.9375,142335.921875,0.0
1713488368.2859197,155876.0625,144501.625,231461.890625,215959.96875,146559.59375,160038.765625,132415.9375,142340.65625,0.0
1713488368.2859316,155885.984375,144494.5625,231457.78125,215959.34375,146554.859375,160036.078125,132414.953125,142343.421875,0.0
1713488368.290316,155868.828125,144492.328125,231446.328125,215933.953125,146551.8125,160035.71875,132412.984375,142339.3125,0.0
1713488368.2928226,155848.703125,144492.140625,231429.34375,215919.03125,146545.828125,160031.171875,132406.5625,142336.09375,0.0
1713488368.295318,155871.59375,144496.078125,231432.5625,215936.453125,146548.5,160030.890625,132410.75,142349.859375,0.0
1713488368.2978172,155905.921875,144507.703125,231452.421875,215959.25,146563.875,160045.375,132427.921875,142371.328125,0.0
1713488368.3003197,155907.53125,144519.0625,231457.59375,215953.796875,146573.625,160054.40625,132434.453125,142370.15625,0.0
1713488368.3028076,155894.390625,144517.359375,231445.0,215942.984375,146569.609375,160046.1875,132427.65625,142356.296875,0.0
1713488368.305351,155893.671875,144507.25,231432.03125,215942.359375,146565.140625,160039.75,132429.078125,142358.53125,0.0
1713488368.3078268,155907.1875,144506.09375,231436.953125,215950.046875,146573.265625,160050.5625,132437.046875,142368.015625,0.0
1713488368.3103423,155903.25,144513.515625,231442.578125,215952.640625,146581.765625,160058.53125,132434.0,142367.390625,0.0
1713488368.3127584,155877.859375,144517.890625,231430.515625,215930.734375,146580.78125,160059.59375,132432.9375,142358.0,0.0
1713488368.3152256,155875.34375,144520.671875,231423.890625,215932.078125,146582.203125,160060.140625,132440.265625,142365.859375,0.0
1713488368.3177083,155905.75,144520.671875,231431.84375,215950.9375,146587.578125,160064.875,132449.015625,142379.1875,0.0
1713488368.3202424,155906.828125,144513.59375,231426.046875,215943.15625,146582.84375,160060.671875,132440.171875,142368.90625,0.0
1713488368.3227084,155887.875,144509.484375,231411.640625,215920.453125,146574.078125,160052.625,132427.5625,142347.8125,0.0
1713488368.3252163,155878.84375,144503.234375,231393.40625,215910.625,146560.75,160036.796875,132416.390625,142337.703125,0.0
1713488368.32773,155909.0625,144501.703125,231399.125,215923.9375,146561.640625,160035.1875,132416.84375,142347.625,0.0
1713488368.3301983,155930.6875,144513.6875,231412.1875,215932.25,146573.625,160047.890625,132426.84375,142357.1875,0.0
1713488368.3327336,155922.203125,144527.375,231415.21875,215923.578125,146580.59375,160057.984375,132428.546875,142347.0,0.0
1713488368.335215,155897.078125,144518.609375,231394.84375,215912.3125,146568.984375,160044.84375,132414.953125,142331.09375,0.0
1713488368.337754,155914.875,144510.921875,231388.9375,215917.6875,146562.90625,160035.453125,132412.453125,142335.640625,0.0
1713488368.3402135,155934.359375,144511.015625,231390.90625,215920.546875,146561.5625,160033.9375,132411.734375,142340.296875,0.0
1713488368.342734,155907.625,144506.09375,231374.359375,215888.71875,146552.171875,160029.015625,132402.53125,142326.4375,0.0
1713488368.3452277,155883.84375,144505.640625,231359.15625,215878.96875,146546.625,160024.546875,132401.546875,142323.9375,0.0
1713488368.3477328,155901.90625,144501.890625,231362.03125,215894.53125,146550.65625,160030.546875,132412.28125,142345.125,0.0
1713488368.3501744,155921.125,144503.953125,231371.046875,215904.265625,146557.09375,160036.625,132415.046875,142358.71875,0.0
1713488368.3526225,155913.53125,144511.984375,231371.140625,215896.21875,146564.78125,160045.203125,132420.59375,142358.0,0.0
1713488368.359687,155891.265625,144512.078125,231355.40625,215882.09375,146561.015625,160040.375,132416.921875,142350.484375,0.0
1713488368.3596978,155915.3125,144518.078125,231361.3125,215901.40625,146570.765625,160046.90625,132427.203125,142364.171875,0.0
1713488368.359704,155943.921875,144526.46875,231375.703125,215918.84375,146583.546875,160061.125,132439.28125,142379.1875,0.0
1713488368.3597093,155933.46875,144531.390625,231374.453125,215907.84375,146589.359375,160068.265625,132442.40625,142374.0,0.0
1713488368.3597143,155899.484375,144524.78125,231352.90625,215884.15625,146582.125,160058.875,132435.96875,142363.8125,0.0
1713488368.3597193,155895.203125,144515.125,231338.6875,215884.515625,146576.75,160051.46875,132437.046875,142371.953125,0.0
1713488368.3597243,155915.9375,144512.34375,231344.234375,215895.59375,146577.296875,160051.8125,132436.953125,142377.9375,0.0
1713488368.3614717,155912.71875,144516.640625,231343.25,215887.1875,146575.421875,160050.75,132431.328125,142364.53125,0.0
1713488368.3639708,155887.25,144516.8125,231327.953125,215864.390625,146569.15625,160045.921875,132427.828125,142347.0,0.0
1713488368.3664265,155884.03125,144517.71875,231320.8125,215868.328125,146567.90625,160044.40625,132428.375,142346.90625,0.0
1713488368.3843987,155909.421875,144520.84375,231331.796875,215887.640625,146573.8125,160052.265625,132433.5625,142353.34375,0.0
1713488368.3844297,155907.09375,144513.875,231325.71875,215877.453125,146568.703125,160049.578125,132424.96875,142341.1875,0.0
1713488368.3844352,155884.5625,144504.390625,231304.625,215851.703125,146555.203125,160038.765625,132408.96875,142318.75,0.0
1713488368.3844404,155872.765625,144495.359375,231283.703125,215841.6875,146544.296875,160026.078125,132402.359375,142317.859375,0.0
1713488368.3844454,155909.953125,144497.515625,231294.34375,215862.25,146553.328125,160033.046875,132413.96875,142339.40625,0.0
1713488368.3844504,155933.5625,144501.703125,231300.59375,215865.375,146561.640625,160040.546875,132421.9375,142347.890625,0.0
1713488368.3844552,155930.421875,144511.359375,231300.6875,215859.75,146568.703125,160044.9375,132423.1875,142345.125,0.0
1713488368.3844602,155922.296875,144511.90625,231289.6875,215851.703125,146566.75,160037.421875,132422.203125,142348.796875,0.0
1713488368.384466,155947.765625,144511.71875,231293.71875,215861.359375,146572.015625,160041.890625,132432.125,142368.015625,0.0
1713488368.3844707,155952.859375,144511.984375,231294.25,215862.96875,146573.53125,160045.921875,132431.328125,142372.03125,0.0
1713488368.384476,155923.90625,144507.15625,231277.171875,215835.421875,146565.3125,160043.421875,132418.453125,142351.828125,0.0
1713488368.3844812,155902.4375,144500.09375,231256.96875,215820.9375,146556.015625,160034.5625,132412.015625,142343.609375,0.0
1713488368.384486,155928.546875,144498.9375,231260.453125,215840.703125,146559.859375,160037.15625,132420.765625,142359.25,0.0
1713488368.3844907,155952.6875,144502.6875,231270.296875,215850.8125,146567.28125,160044.40625,132426.84375,142367.46875,0.0
1713488368.3844955,155954.65625,144513.515625,231272.53125,215837.84375,146573.359375,160053.609375,132431.765625,142360.328125,0.0
1713488368.3845005,155945.09375,144523.53125,231266.890625,215831.671875,146577.203125,160056.5625,132437.40625,142359.609375,0.0
1713488368.384506,155955.640625,144527.109375,231271.546875,215848.125,146583.109375,160058.53125,132446.515625,142374.0,0.0
1713488368.3845108,155967.625,144525.046875,231276.109375,215854.03125,146583.375,160058.875,132442.578125,142376.421875,0.0
1713488368.384516,155957.421875,144532.109375,231274.3125,215842.046875,146584.625,160065.234375,132440.078125,142366.140625,0.0
1713488368.386438,155928.90625,144529.0625,231259.109375,215824.875,146582.125,160064.96875,132441.0625,142358.0,0.0
1713488368.3895092,155934.625,144525.9375,231255.546875,215835.78125,146584.359375,160064.6875,132447.765625,142370.6875,0.0
1713488368.3895252,155948.21875,144520.21875,231258.84375,215850.625,146585.78125,160063.359375,132444.46875,142378.296875,0.0
1713488368.3914237,155930.0625,144514.046875,231245.4375,215831.046875,146579.171875,160062.734375,132439.375,142365.59375,0.0
1713488368.3939245,155906.375,144511.1875,231226.484375,215799.484375,146569.15625,160056.921875,132427.296875,142345.125,0.0
1713488368.3964396,155892.96875,144502.6875,231212.359375,215797.078125,146558.515625,160042.875,132419.15625,142339.3125,0.0
1713488368.3989236,155916.5625,144507.796875,231226.21875,215818.359375,146566.75,160046.90625,132433.734375,142356.203125,0.0
1713488368.4014363,155912.09375,144505.46875,231223.625,215805.390625,146567.453125,160049.5,132434.546875,142352.71875,0.0
1713488368.403927,155886.265625,144502.515625,231205.734375,215780.171875,146558.25,160043.0625,132421.9375,142332.875,0.0
1713488368.4064476,155868.375,144491.875,231186.078125,215772.484375,146543.765625,160026.34375,132409.328125,142326.171875,0.0
1713488368.408938,155889.125,144486.515625,231190.625,215786.515625,146542.15625,160021.78125,132405.296875,142335.734375,0.0
1713488368.4120293,155895.734375,144489.1875,231192.421875,215787.15625,146546.453125,160027.859375,132409.6875,142340.828125,0.0
1713488368.4120471,155875.0,144492.953125,231181.6875,215764.796875,146544.65625,160029.921875,132406.28125,142332.703125,0.0
1713488368.4139223,155860.421875,144492.328125,231168.546875,215757.90625,146541.171875,160025.09375,132405.296875,142336.09375,0.0
1713488368.4446392,155884.921875,144493.65625,231179.28125,215783.390625,146550.828125,160031.53125,132416.65625,142356.125,0.0
1713488368.4446523,155896.984375,144498.671875,231187.234375,215789.46875,146561.109375,160043.6875,132428.546875,142368.8125,0.0
1713488368.446494,155878.390625,144499.65625,231179.359375,215771.859375,146558.96875,160042.4375,132423.0,142354.25,0.0
1713488368.448981,155853.625,144494.921875,231160.234375,215756.21875,146550.296875,160030.71875,132414.0625,142343.609375,0.0
1713488368.45147,155866.859375,144491.96875,231160.328125,215767.484375,146551.28125,160028.578125,132417.640625,142354.15625,0.0
1713488368.4545653,155893.953125,144504.75,231176.765625,215783.578125,146563.796875,160040.828125,132429.71875,142365.328125,0.0
1713488368.4545777,155890.109375,144513.421875,231178.203125,215775.796875,146565.40625,160041.8125,132424.703125,142350.3125,0.0
1713488368.4570048,155867.296875,144506.0,231158.171875,215759.703125,146555.5625,160031.703125,132413.625,142332.421875,0.0
1713488368.457018,155880.171875,144501.984375,231155.5,215766.578125,146556.015625,160033.046875,132418.0,142339.84375,0.0
1713488368.4595563,155897.875,144502.875,231162.46875,215772.84375,146562.90625,160042.609375,132425.15625,142348.25,0.0
1713488368.4595687,155883.671875,144500.734375,231153.96875,215753.4375,146559.859375,160041.8125,132419.78125,142335.109375,0.0
1713488368.465253,155864.0,144499.296875,231136.890625,215734.3125,146555.125,160039.296875,132416.75,142324.109375,0.0
1713488368.5195775,155865.0625,144495.90625,231127.78125,215738.953125,146552.078125,160032.78125,132420.140625,142331.53125,0.0
1713488368.5195897,155873.921875,144484.546875,231123.84375,215744.046875,146544.84375,160024.640625,132415.40625,142335.640625,0.0
1713488368.5727143,155873.5625,144483.828125,231125.28125,215742.625,146550.5625,160031.703125,132427.296875,142340.46875,0.0
1713488368.5727496,155854.609375,144484.28125,231112.9375,215720.1875,146546.71875,160025.359375,132418.0,142334.125,0.0
1713488368.572766,155839.5,144466.125,231090.578125,215712.046875,146527.140625,159998.625,132395.921875,142325.453125,0.0
1713488368.5989556,155860.421875,144461.484375,231093.890625,215727.25,146527.40625,159997.734375,132399.84375,142338.953125,0.0
1713488368.5989685,155866.859375,144463.171875,231094.25,215723.140625,146532.5,160005.234375,132403.96875,142339.765625,0.0
1713488368.5989745,155848.890625,144467.203125,231080.921875,215697.109375,146529.90625,160008.453125,132401.734375,142325.0,0.0
1713488368.624648,155840.84375,144466.84375,231069.84375,215697.828125,146524.71875,160002.734375,132393.6875,142320.984375,0.0
1713488368.62466,155866.140625,144467.921875,231079.859375,215716.15625,146530.53125,160008.8125,132397.53125,142331.984375,0.0
1713488368.6264503,155871.59375,144473.71875,231085.125,215717.328125,146538.21875,160019.71875,132403.78125,142333.953125,0.0
1713488368.629056,155859.078125,144481.5,231080.75,215703.46875,146541.078125,160023.65625,132403.609375,142325.09375,0.0
1713488368.6315124,155842.359375,144476.40625,231065.109375,215693.625,146534.5625,160012.21875,132397.078125,142322.859375,0.0
1713488368.6340685,155851.75,144467.28125,231060.90625,215700.6875,146530.796875,160006.21875,132396.625,142330.28125,0.0
1713488368.6365955,155870.875,144472.5625,231068.5,215706.765625,146535.890625,160010.421875,132400.828125,142336.625,0.0
1713488368.6390152,155867.125,144482.484375,231068.40625,215696.765625,146542.328125,160016.140625,132402.4375,142331.984375,0.0
1713488368.6415496,155848.34375,144481.234375,231051.15625,215679.0625,146537.421875,160009.984375,132397.96875,142323.84375,0.0
1713488368.6440227,155867.9375,144483.65625,231057.234375,215699.078125,146545.90625,160017.75,132410.046875,142338.859375,0.0
1713488368.6465583,155898.328125,144491.875,231070.375,215716.25,146558.078125,160032.953125,132423.28125,142352.09375,0.0
1713488368.6490324,155889.296875,144490.09375,231059.921875,215694.609375,146557.359375,160036.265625,132421.484375,142343.25,0.0
1713488368.651487,155872.484375,144490.4375,231045.34375,215682.0,146555.125,160032.78125,132418.625,142338.234375,0.0
1713488368.6540692,155883.3125,144485.078125,231041.5,215692.015625,146551.28125,160025.71875,132417.015625,142344.046875,0.0
1713488368.656523,155904.140625,144481.859375,231044.984375,215700.15625,146548.859375,160024.734375,132414.953125,142346.90625,0.0
1713488368.6589923,155890.1875,144484.71875,231038.453125,215682.625,146546.359375,160024.734375,132413.34375,142337.609375,0.0
1713488368.6616745,155852.546875,144478.28125,231014.046875,215650.890625,146533.484375,160013.828125,132401.28125,142319.828125,0.0
1713488368.6639423,155855.6875,144473.1875,231008.953125,215659.828125,146530.796875,160008.453125,132402.703125,142328.5,0.0
1713488368.6664577,155881.609375,144475.421875,231018.796875,215676.828125,146535.265625,160014.0,132408.96875,142340.296875,0.0
1713488368.6689932,155875.625,144473.28125,231012.265625,215665.640625,146530.890625,160014.984375,132400.296875,142327.25,0.0
1713488368.6714325,155853.625,144477.03125,231001.265625,215647.9375,146530.4375,160017.84375,132396.71875,142315.625,0.0
1713488368.6739428,155848.703125,144477.65625,230992.859375,215647.046875,146530.09375,160012.65625,132394.390625,142320.8125,0.0
1713488368.6764596,155883.84375,144487.21875,231011.90625,215675.03125,146549.3125,160029.015625,132411.828125,142350.3125,0.0
1713488368.6789393,155885.0,144489.546875,231011.1875,215667.515625,146556.1875,160037.0625,132418.625,142356.03125,0.0
1713488368.681438,155866.40625,144492.953125,231001.0,215651.34375,146556.015625,160037.6875,132417.1875,142347.453125,0.0
1713488368.6864595,155854.96875,144493.21875,230990.890625,215656.53125,146552.609375,160031.078125,132416.03125,142349.140625,0.0
1713488368.6889277,155872.484375,144488.03125,230994.46875,215666.09375,146553.0625,160028.9375,132418.796875,142359.703125,0.0
1713488368.691427,155883.21875,144493.65625,231000.734375,215663.40625,146558.703125,160033.9375,132423.28125,142366.40625,0.0
1713488368.6977658,155869.359375,144501.625,230995.984375,215648.65625,146561.109375,160037.25,132422.828125,142358.53125,0.0
1713488368.7042253,155849.875,144495.265625,230977.21875,215638.46875,146550.375,160024.109375,132411.828125,142346.734375,0.0
1713488368.7042391,155875.53125,144492.6875,230984.1875,215658.84375,146554.765625,160027.671875,132417.375,142360.328125,0.0
1713488368.704245,155889.390625,144496.25,230992.6875,215666.984375,146563.875,160040.203125,132426.765625,142370.25,0.0
1713488368.7042508,155865.515625,144493.3125,230978.28125,215639.1875,146560.3125,160042.34375,132424.25,142354.515625,0.0
1713488368.7042558,155843.25,144490.09375,230963.171875,215631.21875,146557.265625,160040.109375,132420.953125,142348.515625,0.0
1713488368.704261,155866.671875,144496.25,230973.90625,215653.3125,146568.53125,160050.203125,132436.859375,142368.640625,0.0
1713488368.708288,155877.140625,144487.140625,230971.140625,215653.484375,146563.34375,160044.484375,132433.828125,142365.6875,0.0
1713488368.7083006,155861.046875,144485.796875,230960.40625,215636.3125,146559.953125,160041.8125,132428.8125,142352.71875,0.0
1713488368.7083063,155840.484375,144483.203125,230942.96875,215621.5625,146553.328125,160032.328125,132418.265625,142342.796875,0.0
1713488368.7083125,155841.109375,144473.09375,230931.0,215618.4375,146546.453125,160023.203125,132414.59375,142347.8125,0.0
1713488368.7120361,155862.921875,144469.078125,230934.03125,215625.953125,146547.34375,160025.359375,132417.8125,142355.046875,0.0
1713488368.7120523,155860.515625,144471.484375,230929.5625,215612.453125,146546.09375,160027.046875,132413.796875,142343.875,0.0
1713488368.712058,155844.953125,144475.78125,230915.96875,215597.15625,146540.09375,160023.390625,132409.859375,142331.171875,0.0
1713488368.7120633,155858.625,144473.546875,230907.75,215601.890625,146530.71875,160011.3125,132401.90625,142325.90625,0.0
1713488368.7151225,155895.921875,144473.71875,230919.28125,215622.109375,146536.609375,160015.4375,132405.578125,142334.84375,0.0
1713488368.7151294,155895.640625,144473.90625,230916.234375,215608.609375,146537.953125,160016.953125,132402.703125,142330.109375,0.0
1713488368.7151346,155869.984375,144473.453125,230900.59375,215582.40625,146532.40625,160009.53125,132394.3125,142318.84375,0.0
1713488368.7195113,155873.5625,144477.75,230901.484375,215597.421875,146539.203125,160008.546875,132401.8125,142336.1875,0.0
1713488368.7195315,155906.015625,144484.453125,230918.125,215624.078125,146553.515625,160021.875,132419.15625,142363.71875,0.0
1713488368.7195368,155906.46875,144483.65625,230913.46875,215615.578125,146555.390625,160025.09375,132420.0625,142365.421875,0.0
1713488368.719542,155886.796875,144485.171875,230898.09375,215588.75,146551.28125,160022.671875,132413.625,142353.265625,0.0
1713488368.7215335,155881.15625,144488.75,230888.796875,215587.59375,146547.78125,160020.53125,132410.3125,142354.0625,0.0
1713488368.727101,155898.421875,144483.375,230891.203125,215600.375,146546.171875,160019.984375,132410.75,142361.9375,0.0
1713488368.7271323,155903.421875,144483.46875,230894.421875,215602.34375,146551.71875,160028.03125,132419.421875,142368.015625,0.0
1713488368.7289948,155879.28125,144483.375,230880.828125,215578.390625,146548.59375,160027.328125,132415.765625,142351.828125,0.0
1713488368.7315147,155864.796875,144478.90625,230863.484375,215567.296875,146540.8125,160020.078125,132412.015625,142342.0,0.0
1713488368.733934,155883.9375,144475.25,230864.5625,215579.359375,146541.078125,160021.515625,132416.5625,142347.984375,0.0
1713488368.7365203,155892.421875,144474.078125,230867.875,215585.171875,146544.578125,160025.71875,132420.59375,142349.953125,0.0
1713488368.7415004,155874.640625,144478.90625,230862.6875,215570.96875,146547.078125,160028.75,132418.359375,142339.765625,0.0
1713488368.743991,155855.234375,144483.5625,230852.5,215562.828125,146545.109375,160026.15625,132418.71875,142334.9375,0.0
1713488368.7465265,155871.59375,144481.0625,230853.390625,215572.578125,146543.3125,160022.3125,132420.765625,142340.828125,0.0
1713488368.74892,155896.265625,144480.609375,230861.53125,215583.65625,146548.140625,160028.03125,132425.515625,142348.96875,0.0
1713488368.7521195,155877.765625,144474.171875,230845.78125,215554.953125,146536.96875,160021.515625,132409.328125,142326.96875,0.0
1713488368.75214,155852.828125,144471.484375,230826.296875,215537.609375,146527.21875,160013.734375,132399.9375,142314.28125,0.0
1713488368.75395,155868.203125,144475.6875,230830.234375,215555.140625,146531.609375,160015.078125,132403.0625,142325.90625,0.0
