timestamps,Fz,C3,Cz,C4,Pz,PO7,Oz,PO8,stim
1713487683.0842144,155530.328125,147387.5,224442.640625,208160.546875,148661.8125,160361.34375,131149.046875,141999.5625,0.0
1713487683.0904627,155547.140625,147389.015625,224449.796875,208167.4375,148667.359375,160365.1875,131157.71875,142008.859375,0.0
1713487683.0930233,155512.8125,147390.09375,224431.90625,208146.96875,148662.0,160359.375,131150.03125,141991.25,0.0
1713487683.099177,155483.921875,147397.0625,224415.015625,208133.203125,148660.5625,160358.671875,131145.640625,141981.953125,0.0
1713487683.1038332,155533.015625,147398.5,224435.125,208163.765625,148668.96875,160362.0625,131150.75,142003.671875,0.0
1713487683.1038406,155552.5,147400.640625,224443.359375,208173.78125,148672.546875,160364.921875,131152.984375,142011.453125,0.0
1713487683.1038444,155519.78125,147401.53125,224423.859375,208148.484375,148666.90625,160363.671875,131151.1875,141998.9375,0.0
1713487683.1317604,155476.78125,147399.296875,224388.640625,208108.703125,148649.921875,160350.078125,131128.65625,141969.171875,0.0
1713487683.134298,155529.703125,147407.609375,224409.828125,208136.328125,148664.40625,160361.078125,131142.515625,141992.234375,0.0
1713487683.1367517,155563.40625,147409.140625,224425.296875,208158.046875,148677.375,160374.125,131162.09375,142016.203125,0.0
1713487683.168198,155534.796875,147401.984375,224406.515625,208134.625,148668.96875,160369.390625,131156.46875,141999.390625,0.0
1713487683.1682084,155495.734375,147408.953125,224385.5,208112.90625,148666.640625,160369.75,131153.609375,141985.34375,0.0
1713487683.168213,155539.625,147416.109375,224403.390625,208138.375,148679.875,160380.21875,131171.046875,142011.015625,0.0
1713487683.1682165,155579.59375,147409.84375,224414.75,208158.5,148681.484375,160378.953125,131172.828125,142025.3125,0.0
1713487683.16822,155569.21875,147408.328125,224406.703125,208147.859375,148678.984375,160376.09375,131165.859375,142016.90625,0.0
1713487683.1682246,155521.84375,147408.328125,224375.859375,208111.65625,148665.578125,160368.671875,131152.359375,141986.6875,0.0
1713487683.1682284,155531.84375,147400.734375,224368.4375,208111.5625,148655.375,160354.8125,131128.296875,141977.9375,0.0
1713487683.168232,155580.9375,147401.71875,224390.609375,208146.078125,148669.328125,160361.96875,131144.484375,142007.703125,0.0
1713487683.1682355,155587.1875,147412.796875,224398.296875,208154.390625,148682.5625,160374.671875,131162.71875,142019.953125,0.0
1713487683.168239,155551.609375,147428.890625,224382.828125,208128.28125,148685.15625,160381.640625,131165.9375,142009.484375,0.0
1713487683.1682432,155551.96875,147430.765625,224375.140625,208121.390625,148681.484375,160378.15625,131159.59375,142002.78125,0.0
1713487683.1682467,155601.140625,147427.375,224394.53125,208147.59375,148684.890625,160378.0625,131163.0,142018.15625,0.0
1713487683.1682503,155605.15625,147428.09375,224397.484375,208148.578125,148687.03125,160378.953125,131166.125,142022.359375,0.0
1713487683.168254,155559.5625,147429.25,224374.15625,208122.375,148683.09375,160377.265625,131160.84375,142008.78125,0.0
1713487683.1682584,155535.34375,147427.546875,224353.5,208101.28125,148677.375,160371.453125,131153.875,141997.78125,0.0
1713487683.168262,155588.984375,147430.0625,224377.109375,208134.453125,148690.703125,160381.375,131173.0,142026.390625,0.0
1713487683.1682658,155597.5625,147428.171875,224379.421875,208138.375,148690.875,160382.0,131171.21875,142027.640625,0.0
1713487683.1682694,155552.953125,147419.421875,224349.03125,208104.40625,148676.03125,160371.71875,131156.28125,142001.625,0.0
1713487683.168273,155524.515625,147423.4375,224330.078125,208087.78125,148675.859375,160376.359375,131164.421875,141996.703125,0.0
1713487683.1682768,155569.21875,147422.640625,224348.765625,208112.984375,148686.3125,160380.484375,131177.390625,142022.71875,0.0
1713487683.1756825,155581.109375,147412.71875,224349.65625,208114.421875,148680.953125,160370.90625,131168.890625,142021.296875,0.0
1713487683.1756942,155550.984375,147413.875,224332.578125,208087.953125,148675.9375,160372.078125,131170.328125,142008.953125,0.0
1713487683.1756997,155497.96875,147410.828125,224296.71875,208049.953125,148663.515625,160364.65625,131164.15625,141992.234375,0.0
1713487683.1757033,155542.9375,147413.421875,224314.78125,208081.515625,148673.34375,160369.390625,131178.375,142017.890625,0.0
1713487683.1826568,155566.984375,147404.75,224319.796875,208087.515625,148668.4375,160364.03125,131172.65625,142017.359375,0.0
1713487683.1826675,155539.09375,147398.765625,224301.90625,208060.953125,148657.171875,160355.71875,131152.890625,141993.578125,0.0
1713487683.1826725,155496.890625,147406.8125,224277.765625,208033.421875,148650.109375,160353.125,131133.75,141963.625,0.0
1713487683.1902156,155524.515625,147405.5625,224283.765625,208048.609375,148651.53125,160350.890625,131132.6875,141972.46875,0.0
1713487683.1902275,155562.421875,147402.515625,224298.6875,208072.9375,148661.375,160357.59375,131149.140625,142002.609375,0.0
1713487683.1902332,155549.28125,147399.296875,224290.734375,208067.296875,148663.96875,160363.3125,131154.046875,142006.984375,0.0
1713487683.3064623,155486.4375,147388.125,224249.96875,208027.421875,148645.015625,160350.171875,131128.65625,141977.578125,0.0
1713487683.3064816,155496.265625,147383.5625,224245.046875,208026.0,148645.71875,160349.453125,131133.75,141987.046875,0.0
1713487683.306486,155539.265625,147377.9375,224261.671875,208050.765625,148653.140625,160352.859375,131149.671875,142010.03125,0.0
1713487683.30649,155531.140625,147376.40625,224258.1875,208049.875,148651.625,160355.359375,131154.046875,142006.984375,0.0
1713487683.3064935,155480.171875,147378.5625,224226.90625,208007.9375,148635.4375,160344.265625,131133.75,141976.859375,0.0
1713487683.306497,155481.6875,147386.0625,224220.28125,207999.984375,148633.5625,160342.125,131133.40625,141973.734375,0.0
1713487683.306501,155538.203125,147388.84375,224243.34375,208031.984375,148642.234375,160345.96875,131147.078125,141995.90625,0.0
1713487683.3065045,155539.625,147385.4375,224241.46875,208027.703125,148637.59375,160336.9375,131135.453125,141986.15625,0.0
1713487683.306508,155490.453125,147382.21875,224214.734375,207993.359375,148624.4375,160323.34375,131108.28125,141949.140625,0.0
1713487683.3065124,155475.171875,147386.609375,224204.8125,207985.046875,148626.234375,160324.25,131106.125,141940.640625,0.0
1713487683.306516,155535.78125,147391.609375,224234.328125,208025.8125,148642.140625,160334.703125,131121.234375,141971.40625,0.0
1713487683.3065195,155553.578125,147391.171875,224241.03125,208036.71875,148645.640625,160338.375,131122.578125,141979.359375,0.0
1713487683.306523,155509.671875,147387.5,224213.484375,208005.171875,148637.40625,160337.46875,131118.828125,141967.015625,0.0
1713487683.306527,155470.96875,147386.34375,224186.671875,207980.3125,148630.171875,160335.421875,131109.796875,141955.21875,0.0
1713487683.3367383,155512.890625,147379.0,224202.046875,208008.65625,148640.359375,160341.671875,131125.796875,141983.03125,0.0
1713487683.3430967,155525.140625,147370.0625,224206.515625,208014.015625,148648.765625,160350.53125,131144.75,142003.5,0.0
1713487683.3456335,155491.34375,147365.859375,224188.546875,207993.984375,148646.890625,160351.328125,131143.765625,141996.890625,0.0
1713487683.3480034,155434.3125,147359.0625,224151.171875,207957.328125,148633.125,160340.875,131128.21875,141974.171875,0.0
1713487683.351117,155473.640625,147363.1875,224167.53125,207979.765625,148646.078125,160348.734375,131147.4375,141997.6875,0.0
1713487683.3511276,155526.484375,147383.03125,224201.515625,208021.078125,148671.109375,160367.515625,131171.046875,142026.125,0.0
1713487683.3530586,155514.59375,147391.96875,224195.875,208006.328125,148668.515625,160365.375,131163.984375,142006.890625,0.0
1713487683.3617141,155471.328125,147402.515625,224169.953125,207969.3125,148660.296875,160360.09375,131154.5,141975.6875,0.0
1713487683.3692863,155509.9375,147412.09375,224184.515625,207988.71875,148670.3125,160368.40625,131172.921875,141988.21875,0.0
1713487683.3742952,155549.828125,147405.5625,224197.3125,208007.84375,148667.984375,160361.96875,131166.390625,141988.03125,0.0
1713487683.3791833,155532.203125,147398.5,224186.046875,207991.84375,148659.3125,160352.234375,131151.109375,141971.671875,0.0
1713487683.38168,155474.09375,147394.46875,224151.625,207954.03125,148648.046875,160345.703125,131140.28125,141954.234375,0.0
1713487683.3891835,155485.890625,147393.484375,224149.390625,207958.671875,148650.8125,160351.953125,131146.453125,141971.046875,0.0
1713487683.3916676,155528.0,147389.734375,224168.421875,207990.40625,148659.046875,160360.0,131155.03125,142000.734375,0.0
1713487683.394189,155526.484375,147393.578125,224172.453125,207996.765625,148668.703125,160372.703125,131169.15625,142021.65625,0.0
1713487683.3966806,155475.703125,147391.609375,224141.609375,207963.59375,148660.828125,160369.03125,131158.96875,142012.171875,0.0
1713487683.3991783,155474.71875,147388.390625,224130.703125,207960.640625,148657.34375,160365.640625,131151.015625,142014.59375,0.0
1713487683.40164,155527.109375,147385.53125,224152.0625,207995.421875,148662.0,160362.59375,131148.953125,142036.671875,0.0
1713487683.4041634,155525.046875,147383.46875,224151.53125,207990.40625,148662.265625,160360.625,131151.546875,142042.03125,0.0
1713487683.406674,155477.578125,147385.71875,224127.84375,207956.34375,148658.859375,160359.375,131154.953125,142030.765625,0.0
1713487683.4116757,155458.09375,147385.078125,224106.640625,207936.328125,148649.390625,160352.046875,131143.0625,142008.0625,0.0
1713487683.417918,155507.171875,147379.71875,224121.125,207961.984375,148649.84375,160352.140625,131139.390625,142014.140625,0.0
1713487683.4204268,155519.25,147378.109375,224123.453125,207966.8125,148652.25,160356.515625,131145.296875,142017.265625,0.0
1713487683.4229035,155485.359375,147385.53125,224108.078125,207943.75,148653.765625,160362.515625,131147.796875,142003.765625,0.0
1713487683.4254334,155452.71875,147392.15625,224086.265625,207920.140625,148653.765625,160367.421875,131146.359375,141988.21875,0.0
1713487683.4279177,155501.546875,147391.4375,224103.609375,207948.578125,148665.9375,160377.0,131164.328125,142011.8125,0.0
1713487683.4328904,155524.703125,147386.515625,224113.625,207962.78125,148670.671875,160378.421875,131171.9375,142023.171875,0.0
1713487683.4416857,155503.421875,147390.09375,224105.390625,207950.890625,148671.65625,160378.328125,131169.515625,142014.765625,0.0
1713487683.4479203,155461.9375,147388.21875,224074.734375,207918.265625,148660.203125,160369.578125,131153.875,141988.84375,0.0
1713487683.4504008,155499.578125,147383.46875,224082.78125,207935.703125,148662.4375,160370.015625,131159.15625,142002.78125,0.0
1713487683.4529316,155533.453125,147385.265625,224098.515625,207957.0625,148669.859375,160375.390625,131164.0625,142018.703125,0.0
1713487683.4592035,155515.578125,147389.734375,224092.15625,207948.75,148668.515625,160375.03125,131156.828125,142010.65625,0.0
1713487683.4906101,155457.546875,147389.28125,224056.21875,207906.375,148656.1875,160368.234375,131144.21875,141986.515625,0.0
1713487683.490618,155489.828125,147391.171875,224063.640625,207916.734375,148661.8125,160372.96875,131153.25,141997.78125,0.0
1713487683.490622,155524.703125,147385.078125,224074.375,207935.25,148664.234375,160373.59375,131159.0625,142012.53125,0.0
1713487683.4906259,155509.5,147381.59375,224065.609375,207923.265625,148659.765625,160367.15625,131152.984375,142005.734375,0.0
1713487683.49063,155466.765625,147387.328125,224041.109375,207891.625,148649.65625,160359.828125,131141.71875,141981.5,0.0
1713487683.4906335,155489.921875,147392.59375,224045.5,207903.234375,148653.328125,160364.203125,131150.296875,141989.90625,0.0
1713487683.4906378,155531.671875,147384.375,224058.640625,207927.46875,148658.421875,160365.375,131161.296875,142009.84375,0.0
1713487683.4906414,155518.890625,147375.96875,224048.890625,207916.03125,148652.875,160360.625,131158.4375,142002.34375,0.0
1713487683.490645,155470.96875,147378.46875,224023.3125,207879.375,148644.109375,160357.953125,131151.1875,141977.484375,0.0
1713487683.4906487,155475.171875,147386.609375,224022.6875,207879.8125,148648.3125,160360.359375,131150.921875,141979.546875,0.0
1713487683.4906523,155528.0,147387.671875,224047.453125,207916.734375,148661.640625,160365.375,131156.109375,142005.921875,0.0
1713487683.490656,155530.234375,147385.890625,224047.1875,207918.53125,148661.8125,160362.953125,131145.5625,142001.53125,0.0
1713487683.4906597,155491.171875,147393.40625,224030.828125,207899.84375,148658.859375,160360.984375,131130.8125,141980.4375,0.0
1713487683.4906633,155471.234375,147395.359375,224014.375,207878.296875,148653.765625,160359.203125,131128.578125,141970.953125,0.0
1713487683.4906676,155532.75,147401.71875,224041.734375,207912.1875,148669.0625,160373.421875,131149.84375,142003.59375,0.0
1713487683.4906712,155553.125,147409.671875,224055.234375,207929.34375,148683.0,160385.3125,131167.90625,142023.890625,0.0
1713487683.4906747,155509.59375,147402.4375,224028.78125,207899.484375,148672.015625,160374.40625,131159.953125,142006.0,0.0
1713487683.4906783,155478.5625,147401.265625,224002.3125,207871.6875,148658.15625,160363.84375,131146.28125,141982.484375,0.0
1713487683.490682,155534.078125,147399.84375,224021.0,207900.640625,148663.15625,160365.109375,131156.28125,141995.625,0.0
1713487683.490686,155559.296875,147400.90625,224032.796875,207916.390625,148668.515625,160365.640625,131158.609375,142006.359375,0.0
1713487683.496318,155528.265625,147402.078125,224016.34375,207888.75,148661.109375,160360.1875,131146.546875,141990.171875,0.0
1713487683.4963253,155486.515625,147404.671875,223989.171875,207857.375,148648.5,160352.671875,131131.078125,141967.921875,0.0
1713487683.4963288,155527.828125,147406.0,224004.453125,207883.21875,148653.859375,160357.140625,131139.125,141987.140625,0.0
1713487683.4963331,155545.265625,147396.34375,224005.890625,207890.640625,148651.265625,160354.015625,131139.5625,141997.6875,0.0
1713487683.496337,155517.71875,147384.90625,223985.328125,207868.1875,148640.625,160344.0,131127.671875,141983.5625,0.0
1713487683.5009735,155470.0625,147386.15625,223953.765625,207833.5,148634.734375,160342.21875,131126.15625,141967.5625,0.0
1713487683.5009809,155499.21875,147387.328125,223961.09375,207849.859375,148641.078125,160343.640625,131132.421875,141979.546875,0.0
1713487683.502935,155540.96875,147391.171875,223982.1875,207883.125,148649.921875,160349.546875,131136.171875,141992.0625,0.0
1713487683.505391,155532.828125,147396.0,223978.890625,207870.875,148650.734375,160354.46875,131138.046875,141985.265625,0.0
1713487683.5104232,155488.84375,147400.015625,223950.546875,207834.046875,148640.265625,160349.28125,131125.53125,141961.5625,0.0
1713487683.5129173,155505.203125,147398.5,223948.9375,207841.015625,148639.46875,160346.859375,131127.765625,141966.9375,0.0
1713487683.515406,155550.53125,147399.65625,223971.109375,207872.21875,148655.828125,160363.5,131161.46875,142001.625,0.0
1713487683.51848,155545.265625,147402.96875,223973.96875,207874.265625,148665.296875,160371.890625,131171.75,142010.5625,0.0
1713487683.518493,155491.171875,147397.328125,223941.0625,207834.125,148645.28125,160349.359375,131125.625,141972.75,0.0
1713487683.5275738,155489.5625,147397.0625,223931.59375,207826.0,148640.8125,160344.71875,131116.40625,141966.9375,0.0
1713487683.5275812,155546.15625,147400.640625,223958.671875,207862.203125,148654.390625,160355.984375,131135.359375,141992.59375,0.0
1713487683.5275853,155546.609375,147396.890625,223959.21875,207863.984375,148655.734375,160354.90625,131138.9375,141996.171875,0.0
1713487683.5304043,155498.953125,147394.03125,223932.578125,207832.875,148649.65625,160350.34375,131135.359375,141982.046875,0.0
1713487683.535422,155476.59375,147389.734375,223909.0625,207809.453125,148640.71875,160344.265625,131125.984375,141970.0625,0.0
1713487683.5428824,155526.03125,147386.421875,223927.125,207838.0625,148648.9375,160348.828125,131141.71875,141996.4375,0.0
1713487683.5428903,155532.828125,147382.765625,223929.4375,207839.84375,148648.859375,160347.484375,131146.28125,142000.109375,0.0
1713487683.5428944,155492.6875,147381.234375,223907.625,207815.53125,148639.5625,160341.5,131135.359375,141976.953125,0.0
1713487683.5428982,155469.890625,147393.046875,223893.40625,207797.296875,148643.9375,160347.75,131141.0,141974.171875,0.0
1713487683.542902,155527.109375,147397.515625,223920.140625,207836.453125,148659.40625,160356.875,131159.0625,142007.796875,0.0
1713487683.5429056,155546.515625,147394.203125,223929.078125,207848.25,148658.859375,160354.1875,131154.046875,142011.71875,0.0
1713487683.5491388,155515.125,147391.34375,223912.90625,207824.5625,148648.140625,160344.53125,131135.453125,141988.03125,0.0
1713487683.5559506,155473.203125,147392.6875,223883.046875,207791.484375,148637.3125,160338.375,131119.71875,141963.890625,0.0
1713487683.5559576,155513.4375,147398.671875,223899.046875,207816.0625,148652.96875,160354.90625,131146.546875,141993.390625,0.0
1713487683.5579016,155540.609375,147394.828125,223908.875,207831.53125,148657.703125,160362.0625,131156.90625,142006.265625,0.0
1713487683.5604203,155509.9375,147385.625,223887.421875,207806.59375,148642.953125,160350.265625,131136.890625,141982.9375,0.0
1713487683.5672617,155454.515625,147384.109375,223852.375,207770.46875,148632.3125,160343.015625,131127.140625,141966.390625,0.0
1713487683.5672688,155483.921875,147384.8125,223861.5,207790.140625,148641.15625,160346.328125,131136.34375,141985.796875,0.0
1713487683.624333,155528.625,147384.375,223882.859375,207820.8125,148652.421875,160351.6875,131143.6875,142000.453125,0.0
1713487683.6742744,155520.5,147383.65625,223880.71875,207816.609375,148653.234375,160350.890625,131143.234375,141994.296875,0.0
1713487683.6992111,155476.234375,147390.625,223855.859375,207785.3125,148648.140625,160349.015625,131138.859375,141975.96875,0.0
1713487683.7017455,155490.984375,147392.953125,223854.609375,207785.671875,148646.96875,160348.375,131136.625,141975.25,0.0
1713487683.7066455,155535.96875,147389.109375,223870.515625,207804.453125,148652.34375,160353.921875,131147.96875,141996.703125,0.0
1713487683.7142055,155531.84375,147385.078125,223865.96875,207801.140625,148649.65625,160351.953125,131144.484375,141995.8125,0.0
1713487683.7166429,155480.078125,147381.6875,223833.515625,207764.65625,148635.625,160341.9375,131126.609375,141966.75,0.0
1713487683.7217047,155474.1875,147377.578125,223819.921875,207754.921875,148630.609375,160337.46875,131123.828125,141964.609375,0.0
1713487683.7247694,155534.625,147384.8125,223851.296875,207800.6875,148652.15625,160354.46875,131151.109375,142004.03125,0.0
1713487683.7247808,155540.34375,147388.125,223855.40625,207804.0,148657.53125,160360.359375,131156.28125,142006.546875,0.0
1713487683.726718,155495.8125,147387.671875,223827.25,207768.234375,148645.546875,160352.40625,131139.390625,141977.03125,0.0
1713487683.7297635,155484.828125,147394.828125,223815.984375,207757.59375,148647.953125,160356.703125,131145.375,141977.390625,0.0
1713487683.7297752,155532.921875,147391.25,223833.6875,207784.234375,148654.484375,160360.453125,131152.53125,141997.328125,0.0
1713487683.7317295,155534.265625,147383.75,223831.90625,207785.9375,148650.109375,160354.1875,131144.578125,141994.828125,0.0
1713487683.736758,155488.125,147380.703125,223806.78125,207757.78125,148642.140625,160345.703125,131135.09375,141979.8125,0.0
1713487683.7392292,155463.359375,147388.9375,223790.859375,207741.421875,148640.8125,160346.765625,131132.234375,141971.765625,0.0
1713487683.7422948,155515.671875,147387.5,223811.609375,207775.84375,148647.421875,160348.5625,131139.125,141992.0625,0.0
1713487683.7423089,155533.375,147377.84375,223812.765625,207775.484375,148644.65625,160343.28125,131138.046875,141996.609375,0.0
1713487683.7705142,155511.015625,147378.109375,223802.125,207763.140625,148644.296875,160342.75,131136.703125,141990.984375,0.0
1713487683.7767956,155466.671875,147376.234375,223771.28125,207726.390625,148631.0625,160333.453125,131119.359375,141967.46875,0.0
1713487683.7792664,155507.53125,147382.578125,223788.265625,207750.984375,148644.5625,160345.96875,131140.1875,141994.46875,0.0
1713487683.781839,155535.15625,147381.421875,223798.90625,207766.265625,148649.390625,160348.828125,131153.25,142010.296875,0.0
1713487683.7910817,155511.46875,147383.203125,223787.828125,207750.984375,148649.296875,160351.6875,131152.53125,142004.21875,0.0
1713487683.7911232,155456.296875,147382.140625,223754.03125,207712.453125,148635.171875,160344.453125,131131.796875,141970.59375,0.0
1713487683.795946,155489.65625,147386.875,223766.453125,207733.015625,148642.5,160349.015625,131137.59375,141983.734375,0.0
1713487683.7959576,155531.3125,147384.8125,223784.609375,207758.9375,148649.921875,160350.890625,131147.890625,142005.640625,0.0
1713487683.8011296,155520.140625,147382.21875,223777.890625,207748.5625,148645.015625,160344.359375,131140.734375,141995.8125,0.0
1713487683.80115,155472.03125,147387.140625,223751.609375,207716.828125,148637.859375,160340.25,131129.015625,141970.59375,0.0
1713487683.803593,155486.25,147388.578125,223751.703125,207723.359375,148640.984375,160342.21875,131135.640625,141977.484375,0.0
1713487683.8036036,155531.3125,147385.0,223768.234375,207747.671875,148648.046875,160348.109375,131144.75,141997.515625,0.0
1713487683.8061144,155524.15625,147380.53125,223761.890625,207738.28125,148646.171875,160346.859375,131143.0625,141991.78125,0.0
1713487683.8061273,155480.4375,147389.90625,223742.40625,207714.859375,148646.96875,160350.34375,131144.03125,141981.59375,0.0
1713487683.8080666,155476.328125,147393.84375,223735.078125,207707.53125,148649.125,160354.8125,131146.09375,141985.625,0.0
