timestamps,Fz,C3,Cz,C4,Pz,PO7,Oz,PO8,stim
1713489618.2160227,135079.5625,131956.484375,168733.0625,183975.078125,130583.7265625,142316.875,124073.5546875,120972.7421875,0.0
1713489618.218593,135019.921875,131794.65625,168747.90625,183727.859375,130156.09375,142204.671875,123942.3046875,120882.890625,0.0
1713489618.2209911,135040.03125,131794.75,168770.96875,183795.984375,130241.03125,142219.59375,123972.8828125,120919.0078125,0.0
1713489618.2235956,135079.109375,131900.59375,168757.015625,183963.453125,130538.125,142294.515625,124061.84375,120979.09375,0.0
1713489618.2259507,135097.171875,131969.796875,168744.59375,184001.890625,130627.7109375,142328.859375,124085.890625,120986.15625,0.0
1713489618.2285428,135046.921875,131841.6875,168762.46875,183773.015625,130239.7734375,142240.515625,123972.8828125,120907.1171875,0.0
1713489618.2310321,135040.84375,131790.0,168779.546875,183761.921875,130195.0703125,142214.671875,123956.1640625,120908.1875,0.0
1713489618.2335787,135076.875,131887.546875,168759.078125,183934.390625,130504.5078125,142289.25,124050.0390625,120971.7578125,0.0
1713489618.235968,135093.953125,131964.703125,168738.0625,184000.1875,130640.9453125,142335.5625,124095.1953125,120993.9296875,0.0
1713489618.239083,135039.328125,131855.984375,168739.40625,183798.5,130308.171875,142251.421875,123987.3671875,120916.5078125,0.0
1713489618.2390952,135014.640625,131760.671875,168762.734375,183720.4375,130137.765625,142192.5,123931.6640625,120890.6640625,0.0
1713489618.2416084,135070.890625,131875.203125,168766.765625,183919.90625,130473.7578125,142283.25,124041.9921875,120973.3671875,0.0
1713489618.2416248,135098.59375,131968.28125,168751.390625,184012.984375,130653.28125,142339.40625,124097.4296875,121002.3359375,0.0
1713489618.2441163,135064.53125,131905.515625,168751.03125,183859.46875,130410.7265625,142284.953125,124021.875,120944.3125,0.0
1713489618.24418,135025.203125,131778.375,168776.15625,183715.34375,130129.71875,142205.921875,123940.7890625,120899.3359375,0.0
1713489618.2490926,135069.453125,131869.484375,168773.828125,183896.296875,130437.9921875,142283.25,124037.8828125,120973.28125,0.0
1713489618.2491114,135097.078125,131963.90625,168752.734375,184005.828125,130643.359375,142343.609375,124103.8671875,121008.1484375,0.0
1713489618.2516055,135080.8125,131943.609375,168750.140625,183910.078125,130499.859375,142320.625,124070.515625,120974.4453125,0.0
1713489618.2516162,135022.0625,131778.5625,168765.6875,183702.109375,130119.1640625,142202.515625,123941.9453125,120897.28125,0.0
1713489618.253604,135046.75,131832.46875,168755.59375,183846.59375,130364.5,142248.65625,124008.9140625,120948.6015625,0.0
1713489618.2559755,135079.375,131935.296875,168738.15625,183974.984375,130603.75,142321.515625,124082.9453125,120990.1796875,0.0
1713489618.2586186,135081.34375,131955.140625,168734.484375,183926.796875,130546.3515625,142319.015625,124064.8828125,120968.8125,0.0
1713489618.260991,135020.8125,131789.109375,168752.734375,183688.875,130124.796875,142207.703125,123938.375,120883.875,0.0
1713489618.2635713,135048.265625,131820.140625,168759.25,183802.609375,130302.359375,142240.96875,123986.1171875,120928.21875,0.0
1713489618.2660255,135079.640625,131918.484375,168738.0625,183948.421875,130565.0390625,142308.28125,124062.46875,120975.6015625,0.0
1713489618.2685766,135088.5,131965.875,168729.84375,183952.359375,130593.7421875,142333.140625,124078.3828125,120977.390625,0.0
1713489618.2710085,135030.5625,131810.75,168748.890625,183711.5,130173.5234375,142230.140625,123958.0390625,120897.1953125,0.0
1713489618.273616,135034.046875,131792.59375,168752.375,183762.46875,130240.3125,142222.375,123963.046875,120914.359375,0.0
1713489618.2760208,135070.53125,131896.671875,168735.296875,183926.796875,130537.3203125,142300.15625,124059.6953125,120977.390625,0.0
1713489618.2810268,135088.859375,131969.984375,168725.015625,183969.890625,130631.6484375,142338.0625,124093.40625,120992.9453125,0.0
1713489618.2836,135030.375,131832.390625,168736.28125,183739.125,130238.4375,142242.65625,123975.65625,120911.5,0.0
1713489618.285968,135021.0,131776.859375,168750.3125,183728.21875,130189.6171875,142208.15625,123947.671875,120906.7578125,0.0
1713489618.2885988,135073.46875,131896.40625,168747.8125,183917.578125,130517.7421875,142299.078125,124055.140625,120983.2890625,0.0
1713489618.2910042,135097.890625,131981.609375,168735.390625,183986.515625,130656.5,142346.5625,124100.5546875,121004.125,0.0
1713489618.2936227,135053.265625,131878.34375,168741.46875,183786.25,130326.59375,142271.90625,124004.890625,120932.8671875,0.0
1713489618.2960217,135024.84375,131778.5625,168756.390625,183700.140625,130150.90625,142210.203125,123947.8515625,120903.1875,0.0
1713489618.3099704,135065.875,131878.515625,168744.859375,183885.671875,130473.3984375,142286.390625,124045.3046875,120970.953125,0.0
1713489618.3099828,135088.234375,131965.421875,168725.375,183973.015625,130646.4921875,142335.296875,124097.6953125,120996.1640625,0.0
1713489618.3099883,135051.03125,131894.25,168722.421875,183814.140625,130398.296875,142275.46875,124018.03125,120935.1015625,0.0
1713489618.3099935,135012.765625,131763.0,168746.65625,183668.671875,130116.484375,142195.8125,123936.140625,120888.703125,0.0
1713489618.3099985,135053.625,131851.0625,168739.9375,183846.140625,130417.875,142263.3125,124025.453125,120957.8984375,0.0
1713489618.3100035,135082.234375,131948.25,168721.53125,183957.546875,130625.4765625,142322.765625,124090.71875,120996.5234375,0.0
1713489618.3100092,135060.328125,131919.109375,168712.140625,183848.296875,130466.0625,142285.3125,124025.453125,120942.96875,0.0
1713489618.3100145,135008.390625,131763.984375,168736.546875,183650.25,130099.5,142185.796875,123920.046875,120876.984375,0.0
1713489618.3100195,135039.953125,131828.1875,168734.75,183804.296875,130356.09375,142238.375,123998.09375,120940.2890625,0.0
1713489618.3100245,135068.921875,131928.765625,168715.265625,183931.0,130593.5625,142305.609375,124071.9453125,120983.203125,0.0
1713489618.3100295,135069.453125,131948.171875,168712.859375,183886.296875,130544.5625,142307.84375,124062.109375,120968.1796875,0.0
1713489618.3100345,135014.734375,131787.046875,168738.875,183658.75,130133.0234375,142203.421875,123943.828125,120893.53125,0.0
1713489618.3100395,135035.921875,131813.609375,168740.125,183772.828125,130307.4609375,142232.03125,123991.4765625,120939.3046875,0.0
1713489618.310045,135061.578125,131907.21875,168713.5625,183913.5625,130566.3828125,142292.90625,124061.84375,120984.453125,0.0
1713489618.3100505,135067.578125,131954.0625,168704.09375,183914.71875,130592.3984375,142316.96875,124074.0,120981.953125,0.0
1713489618.310056,134999.890625,131790.890625,168717.0625,183666.171875,130160.5625,142204.390625,123939.890625,120888.25,0.0
1713489618.3134294,135020.28125,131794.203125,168738.78125,183734.828125,130245.6796875,142216.28125,123962.2421875,120919.453125,0.0
1713489618.313444,135063.8125,131906.859375,168728.234375,183905.515625,130547.3359375,142300.234375,124059.1640625,120983.3828125,0.0
1713489618.313454,135077.140625,131972.578125,168711.515625,183939.484375,130632.5390625,142333.328125,124088.84375,120991.25,0.0
1713489618.3160214,135023.9375,131836.234375,168727.0625,183708.28125,130237.71875,142236.578125,123975.5625,120911.5859375,0.0
1713489618.31857,135020.453125,131785.359375,168746.5625,183701.3125,130195.96875,142209.3125,123955.8984375,120913.015625,0.0
1713489618.3210213,135065.875,131897.921875,168737.0,183882.625,130517.7421875,142293.890625,124056.5703125,120984.8984375,0.0
1713489618.323577,135086.0,131979.640625,168719.46875,183947.359375,130654.8046875,142337.796875,124099.75,121006.359375,0.0
1713489618.3259697,135039.046875,131875.921875,168726.078125,183748.0625,130325.0703125,142264.03125,124006.5,120936.890625,0.0
1713489618.3285615,135013.390625,131779.0,168746.5625,183665.28125,130152.515625,142202.703125,123942.578125,120902.734375,0.0
1713489618.3309712,135049.15625,131872.53125,168728.140625,183841.234375,130465.796875,142272.34375,124032.4296875,120966.125,0.0
1713489618.333603,135072.765625,131961.046875,168705.15625,183926.875,130637.015625,142326.265625,124084.8203125,120991.6953125,0.0
1713489618.3366404,135038.703125,131896.21875,168703.203125,183768.625,130388.1015625,142270.46875,123999.9765625,120925.71875,0.0
1713489618.3366547,135000.609375,131766.9375,168728.59375,183625.671875,130111.2109375,142189.28125,123919.328125,120880.921875,0.0
1713489618.3460405,135039.953125,131851.96875,168720.71875,183802.25,130411.8828125,142255.71875,124003.28125,120945.3828125,0.0
1713489618.3503172,135071.6875,131952.453125,168705.078125,183917.21875,130623.6875,142324.109375,124078.921875,120987.4921875,0.0
1713489618.350328,135053.984375,131931.625,168703.828125,183819.0625,130477.953125,142303.453125,124044.859375,120955.7578125,0.0
1713489618.360352,135001.234375,131774.53125,168727.15625,183619.859375,130110.4921875,142201.265625,123928.2734375,120883.515625,0.0
1713489618.3603685,135033.875,131834.796875,168722.6875,183772.65625,130361.4609375,142250.0,123990.046875,120936.0,0.0
1713489618.362805,135069.625,131939.140625,168705.796875,183906.859375,130601.3359375,142320.0,124068.546875,120986.6875,0.0
1713489618.3628187,135070.078125,131958.984375,168702.21875,183864.203125,130550.46875,142324.828125,124064.796875,120977.6640625,0.0
1713489618.3722973,134999.625,131784.640625,168716.15625,183625.046875,130127.9296875,142208.0625,123937.65625,120893.3515625,0.0
1713489618.3753445,135011.96875,131807.890625,168715.984375,183736.4375,130304.4140625,142231.484375,123980.75,120931.9765625,0.0
1713489618.375357,135049.6875,131915.984375,168702.125,183889.6875,130577.109375,142305.78125,124066.8515625,120989.5546875,0.0
1713489618.3785048,135057.109375,131959.25,168689.421875,183883.875,130598.03125,142321.796875,124076.1484375,120985.6171875,0.0
1713489618.3897483,134993.015625,131795.015625,168701.9375,183632.28125,130167.0,142208.78125,123942.125,120892.1875,0.0
1713489618.392837,135005.265625,131785.984375,168712.578125,183688.796875,130239.953125,142206.453125,123955.5390625,120913.8203125,0.0
1713489618.3928728,135056.125,131902.828125,168705.25,183862.0625,130542.1484375,142291.484375,124055.5859375,120980.34375,0.0
1713489618.4010222,135069.90625,131970.421875,168688.71875,183897.640625,130630.21875,142327.0625,124086.609375,120988.5703125,0.0
1713489618.4053123,135006.515625,131828.890625,168695.0625,183658.296875,130228.9609375,142225.9375,123959.5625,120899.0703125,0.0
1713489618.405328,135005.53125,131786.515625,168719.46875,183657.9375,130194.359375,142209.140625,123950.890625,120908.28125,0.0
1713489618.415305,135048.53125,131893.890625,168706.953125,183836.046875,130511.0390625,142290.046875,124044.6796875,120972.8359375,0.0
1713489618.4153163,135072.140625,131973.375,168690.140625,183901.9375,130647.3828125,142337.703125,124091.6171875,120992.7734375,0.0
1713489618.4178357,135022.78125,131862.328125,168691.65625,183693.4375,130310.5859375,142255.359375,123990.40625,120916.6875,0.0
1713489618.4178445,134997.75,131764.96875,168710.078125,183611.0,130138.921875,142190.09375,123931.0390625,120890.1328125,0.0
1713489618.456026,135043.703125,131870.375,168702.65625,183801.078125,130464.1875,142271.359375,124030.1015625,120963.0,0.0
1713489618.4809935,135067.03125,131958.53125,168682.453125,183890.578125,130634.6015625,142324.203125,124079.90625,120986.9609375,0.0
1713489618.5059938,135028.234375,131891.921875,168681.109375,183732.0625,130386.9375,142269.390625,124010.2578125,120930.453125,0.0
1713489618.5310075,134985.140625,131761.65625,168704.1875,183587.9375,130108.9765625,142182.5,123927.015625,120887.0,0.0
1713489618.5578313,135028.0625,131852.859375,168700.609375,183769.4375,130415.546875,142254.46875,124019.8203125,120959.421875,0.0
1713489618.5578554,135058.71875,131946.734375,168680.9375,183882.09375,130619.484375,142315.0,124077.0390625,120992.5,0.0
1713489618.5634413,135043.25,131922.421875,168677.8125,183780.34375,130468.03125,142285.9375,124025.9921875,120948.9609375,0.0
1713489618.5634563,134994.0,131770.875,168704.71875,183584.09375,130108.4375,142191.25,123926.75,120887.1796875,0.0
1713489618.5634623,135035.65625,131843.296875,168712.40625,183749.5,130375.2265625,142255.984375,124009.359375,120955.0390625,0.0
1713489618.5665843,135067.390625,131946.46875,168697.203125,183882.53125,130615.640625,142327.0625,124088.3046875,121005.2890625,0.0
1713489618.5665953,135057.296875,131955.140625,168683.96875,183827.734375,130549.3046875,142316.15625,124062.828125,120976.5859375,0.0
1713489618.5733864,135000.15625,131788.65625,168704.8125,183592.859375,130129.8046875,142201.890625,123934.8828125,120892.546875,0.0
1713489618.5733993,135021.4375,131819.515625,168707.3125,183704.4375,130307.8125,142234.796875,123987.28125,120936.625,0.0
1713489618.5734053,135060.0625,131925.28125,168689.609375,183850.890625,130574.25,142308.015625,124064.8828125,120985.53125,0.0
1713489618.5760353,135076.609375,131976.6875,168683.96875,183849.359375,130599.015625,142329.75,124074.0,120979.5390625,0.0
1713489618.578612,135015.546875,131818.53125,168701.046875,183604.03125,130172.9921875,142223.890625,123950.265625,120893.2578125,0.0
1713489618.5809891,135023.59375,131808.78125,168710.265625,183664.109375,130249.25,142227.734375,123972.2578125,120921.78125,0.0
1713489618.5835905,135061.859375,131913.65625,168693.453125,183829.703125,130543.2265625,142301.140625,124058.984375,120980.078125,0.0
1713489618.5859723,135075.703125,131975.25,168677.53125,183862.59375,130622.3515625,142325.90625,124075.5234375,120982.6640625,0.0
1713489618.588606,135026.625,131846.328125,168699.171875,183641.046875,130238.34375,142235.515625,123966.4453125,120908.9921875,0.0
1713489618.5935957,135020.375,131796.359375,168717.765625,183633.890625,130198.6484375,142212.796875,123951.875,120911.140625,0.0
1713489618.5959728,135060.6875,131900.953125,168702.75,183812.625,130518.0078125,142296.75,124057.5546875,120983.921875,0.0
1713489618.598543,135082.953125,131984.015625,168685.765625,183878.328125,130657.125,142350.578125,124110.125,121006.5390625,0.0
1713489618.601009,135031.984375,131874.21875,168685.9375,183669.5625,130323.5546875,142274.84375,124011.1484375,120928.3046875,0.0
1713489618.603623,135006.421875,131773.640625,168701.40625,183587.9375,130150.9921875,142203.421875,123942.3984375,120898.0,0.0
1713489618.6060283,135054.515625,131880.125,168695.859375,183782.125,130479.4765625,142287.28125,124047.1796875,120977.75,0.0
1713489618.6085668,135075.078125,131967.921875,168673.328125,183870.734375,130649.8828125,142336.265625,124098.0546875,121005.015625,0.0
1713489618.611014,135031.0,131893.890625,168665.46875,183706.84375,130395.4375,142277.265625,124021.609375,120941.359375,0.0
1713489618.6135447,134990.0625,131760.5,168688.09375,183562.015625,130115.234375,142191.609375,123934.078125,120891.296875,0.0
1713489618.6159704,135032.96875,131848.75,168683.078125,183741.09375,130416.53125,142255.265625,124013.1171875,120955.21875,0.0
1713489618.618596,135063.28125,131947.1875,168665.734375,183850.609375,130626.640625,142324.65625,124088.3046875,120995.6328125,0.0
1713489618.620988,135038.15625,131913.390625,168651.4375,183736.359375,130464.1015625,142288.34375,124032.609375,120945.1171875,0.0
1713489618.6235726,134997.21875,131767.921875,168685.40625,183546.359375,130107.1875,142197.875,123929.875,120882.9765625,0.0
1713489618.6260076,135035.390625,131834.0,168688.359375,183705.421875,130366.8203125,142250.171875,124004.625,120946.546875,0.0
1713489618.628576,135067.75,131933.328125,168671.640625,183837.109375,130605.359375,142316.15625,124080.7109375,120992.9453125,0.0
1713489618.6310267,135058.71875,131943.15625,168660.8125,183782.84375,130542.328125,142310.796875,124059.875,120964.609375,0.0
1713489618.6335883,134995.25,131776.421875,168680.9375,183548.59375,130125.6953125,142199.21875,123936.3125,120883.515625,0.0
1713489618.63604,135018.84375,131809.234375,168685.140625,183664.65625,130307.9921875,142229.4375,123984.0625,120931.5234375,0.0
1713489618.6385667,135055.140625,131915.4375,168666.8125,183815.5625,130578.5390625,142306.765625,124072.125,120990.265625,0.0
1713489618.6409907,135059.890625,131954.953125,168651.078125,183809.578125,130595.9765625,142325.28125,124085.1796875,120988.5703125,0.0
1713489618.6435444,134998.375,131792.59375,168667.96875,183563.0,130166.5546875,142213.609375,123958.21875,120902.203125,0.0
1713489618.646608,135012.953125,131786.96875,168683.34375,183627.015625,130249.1640625,142217.546875,123972.2578125,120924.5546875,0.0
1713489618.6466196,135058.71875,131900.6875,168676.46875,183801.078125,130554.21875,142301.578125,124070.3359375,120992.3203125,0.0
1713489618.6490705,135079.015625,131975.609375,168670.828125,183843.203125,130645.859375,142340.296875,124098.3203125,121003.234375,0.0
1713489618.649089,135016.25,131837.65625,168681.296875,183607.515625,130246.9296875,142240.609375,123976.546875,120914.8046875,0.0
1713489618.65159,135004.71875,131784.734375,168692.921875,183597.859375,130204.375,142215.84375,123957.5078125,120914.71875,0.0
1713489618.6516056,135050.3125,131893.359375,168679.59375,183777.296875,130518.90625,142301.578125,124055.40625,120982.6640625,0.0
1713489618.6552553,135070.890625,131969.890625,168658.046875,183836.046875,130645.0546875,142340.203125,124088.7578125,120993.0390625,0.0
1713489618.6552699,135029.046875,131863.5,168666.265625,183634.96875,130311.390625,142260.546875,123989.9609375,120919.9921875,0.0
1713489618.655275,135013.390625,131776.859375,168696.140625,183566.75,130156.8046875,142214.859375,123954.2890625,120906.4921875,0.0
1713489618.65528,135058.453125,131881.828125,168691.21875,183757.28125,130482.875,142291.21875,124053.7109375,120979.984375,0.0
1713489618.6577792,135077.859375,131968.8125,168670.65625,183845.875,130653.4609375,142339.046875,124101.8984375,121004.75,0.0
1713489618.65779,135037.984375,131896.125,168664.9375,183684.765625,130398.203125,142275.390625,124023.3984375,120944.578125,0.0
1713489618.6577952,134992.828125,131758.796875,168681.03125,183536.984375,130114.7890625,142183.828125,123930.234375,120892.1015625,0.0
1713489618.6603334,135032.609375,131847.3125,168672.171875,183714.09375,130419.125,142253.578125,124018.5703125,120961.296875,0.0
1713489618.6603456,135071.515625,131951.828125,168658.765625,183829.609375,130632.453125,142322.859375,124092.5078125,121007.2578125,0.0
1713489618.662808,135042.1875,131914.1875,168642.484375,183711.234375,130468.5703125,142285.40625,124037.703125,120954.953125,0.0
1713489618.6628182,134988.0,131758.71875,168666.359375,183510.609375,130102.71875,142185.53125,123926.9296875,120883.421875,0.0
1713489618.6652932,135040.9375,131843.828125,168685.40625,183683.96875,130379.4296875,142260.1875,124015.7109375,120955.3984375,0.0
1713489618.6652992,135071.421875,131942.265625,168666.71875,183814.3125,130615.8203125,142325.90625,124086.0703125,120999.65625,0.0
1713489618.6653047,135050.859375,131942.625,168645.171875,183753.078125,130545.1875,142309.8125,124060.234375,120971.046875,0.0
1713489618.6753907,135003.296875,131792.15625,168679.140625,183536.265625,130145.5390625,142216.640625,123955.5390625,120908.1015625,0.0
1713489618.6754153,135026.625,131820.046875,168679.765625,183649.71875,130322.1171875,142240.703125,123995.7734375,120947.796875,0.0
1713489618.6778476,135064.71875,131923.21875,168661.625,183798.84375,130588.109375,142315.171875,124082.140625,121004.484375,0.0
1713489618.6778667,135067.9375,131963.0,168645.625,183789.8125,130602.234375,142332.78125,124084.8203125,120994.0234375,0.0
1713489618.6885602,135007.578125,131808.328125,168666.0,183545.828125,130179.515625,142231.125,123962.6015625,120906.1328125,0.0
1713489618.6928077,135020.71875,131806.640625,168682.359375,183610.375,130263.828125,142237.921875,123983.34375,120936.171875,0.0
1713489618.6928253,135061.671875,131917.953125,168672.4375,183780.875,130564.859375,142322.765625,124083.03125,121003.0546875,0.0
1713489618.700984,135074.8125,131978.46875,168653.578125,183812.796875,130645.4140625,142348.609375,124103.8671875,121003.9453125,0.0
1713489618.7052932,135018.765625,131836.765625,168662.34375,183577.390625,130246.03125,142247.3125,123981.46875,120916.59375,0.0
1713489618.705309,135010.265625,131785.53125,168676.015625,183569.796875,130205.0859375,142218.796875,123966.8046875,120919.0078125,0.0
1713489618.7147777,135051.578125,131891.21875,168658.84375,183746.09375,130514.1640625,142291.484375,124048.96875,120978.015625,0.0
1713489618.7178383,135085.09375,131985.09375,168653.125,183821.5625,130658.109375,142346.5625,124094.1171875,121001.890625,0.0
1713489618.7178545,135027.703125,131870.65625,168651.609375,183610.109375,130318.453125,142262.6875,123995.234375,120925.265625,0.0
1713489618.725345,134999.625,131776.59375,168669.484375,183528.9375,130153.6796875,142211.90625,123948.296875,120901.125,0.0
1713489618.7253656,135044.421875,131881.203125,168661.71875,183715.609375,130477.0625,142291.921875,124045.75,120973.4609375,0.0
1713489618.727276,135071.515625,131972.03125,168646.25,183808.234375,130652.9296875,142345.21875,124101.984375,121006.453125,0.0
1713489618.7386017,135034.5,131902.5625,168642.125,183647.03125,130402.2265625,142290.140625,124030.640625,120946.3671875,0.0
1713489618.7427962,135002.3125,131780.53125,168672.4375,183511.5,130135.2578125,142218.609375,123959.7421875,120907.921875,0.0
1713489618.74281,135050.3125,131876.546875,168672.984375,183697.109375,130445.4140625,142290.234375,124046.109375,120976.2265625,0.0
1713489618.7428157,135080.625,131974.984375,168656.703125,183810.296875,130653.8203125,142354.6875,124112.8046875,121014.046875,0.0
1713489618.7485871,135060.421875,131946.109375,168651.515625,183704.890625,130497.8984375,142322.328125,124067.4765625,120975.3359375,0.0
1713489618.7578585,135011.78125,131788.03125,168675.484375,183508.453125,130132.84375,142217.71875,123953.6640625,120908.546875,0.0
1713489618.7578695,135043.96875,131847.84375,168671.71875,183664.5625,130389.625,142270.109375,124025.6328125,120967.0234375,0.0
1713489618.7598343,135084.65625,131960.328125,168666.984375,183805.828125,130637.8203125,142345.921875,124110.390625,121022.3671875,0.0
1713489618.7660158,135073.03125,131967.75,168653.390625,183748.328125,130569.328125,142335.828125,124090.0078125,120994.734375,0.0
1713489618.7703447,135012.859375,131801.8125,168671.8125,183513.109375,130149.65625,142221.5625,123958.0390625,120907.1171875,0.0
1713489618.7703676,135036.640625,131834.0,168674.59375,183627.1875,130329.0078125,142252.40625,124002.4765625,120948.0703125,0.0
1713489618.7810092,135071.234375,131938.859375,168655.1875,183771.40625,130596.421875,142328.046875,124092.328125,121002.875,0.0
1713489618.784083,135078.578125,131982.5,168644.09375,183764.515625,130614.5703125,142343.96875,124101.8984375,120999.03125,0.0
1713489618.7840948,135020.453125,131822.546875,168665.734375,183520.96875,130188.0078125,142227.546875,123969.21875,120911.859375,0.0
1713489618.7897499,135040.21875,131819.328125,168684.6875,183588.828125,130273.484375,142233.359375,123985.3984375,120938.6796875,0.0
1713489618.8154063,135077.5,131924.390625,168666.71875,183752.71875,130567.2734375,142311.859375,124076.0625,120997.1484375,0.0
1713489618.8154447,135083.3125,131982.046875,168643.46875,183782.21875,130645.59375,142338.421875,124097.3359375,121000.640625,0.0
1713489618.8397903,135029.3125,131848.03125,168658.140625,183550.828125,130250.6875,142244.546875,123984.1484375,120919.546875,0.0
1713489618.86475,135028.953125,131804.21875,168679.140625,183548.328125,130215.640625,142221.828125,123971.6328125,120924.109375,0.0
1713489618.8897493,135068.5625,131908.015625,168660.546875,183724.109375,130528.2890625,142300.953125,124068.1015625,120990.265625,0.0
1713489618.914796,135089.65625,131986.875,168641.140625,183789.109375,130660.9765625,142344.953125,124111.640625,121010.828125,0.0
1713489618.9310565,135040.578125,131880.65625,168648.296875,183588.125,130329.453125,142266.984375,124014.1875,120939.6640625,0.0
1713489618.933673,135013.125,131782.671875,168667.4375,183510.875,130164.3203125,142203.859375,123959.5625,120916.0625,0.0
1713489618.9360847,135055.859375,131880.9375,168658.40625,183698.53125,130484.3046875,142275.390625,124050.3984375,120984.9921875,0.0
1713489618.9386528,135078.03125,131967.203125,168635.6875,183786.875,130652.9296875,142324.5625,124092.6875,121006.2734375,0.0
1713489618.9409988,135055.859375,131912.765625,168645.171875,183638.453125,130412.8671875,142282.265625,124026.171875,120956.5625,0.0
1713489618.9435763,135009.453125,131775.4375,168658.9375,183485.75,130130.1640625,142195.015625,123935.78125,120899.875,0.0
1713489618.9459906,135050.046875,131864.21875,168652.5,183664.734375,130437.7265625,142269.484375,124030.015625,120968.453125,0.0
1713489618.9485588,135082.0625,131964.609375,168638.828125,183778.375,130646.7578125,142334.03125,124100.5546875,121011.1875,0.0
1713489618.9510205,135064.890625,131941.28125,168636.5,183674.84375,130497.0,142311.859375,124060.7734375,120973.28125,0.0
1713489618.9536424,135003.203125,131772.84375,168650.359375,183468.40625,130120.953125,142200.28125,123940.7890625,120895.765625,0.0
1713489618.9559882,135040.578125,131837.296875,168651.78125,183631.484375,130383.8984375,142252.234375,124012.7578125,120955.7578125,0.0
1713489618.9585948,135071.859375,131936.8125,168632.921875,183760.234375,130617.0703125,142317.140625,124085.71875,120997.953125,0.0
1713489618.963629,135063.640625,131951.828125,168622.90625,183705.328125,130554.3984375,142313.921875,124073.8203125,120978.015625,0.0
1713489618.9660003,135002.125,131787.5,168641.328125,183469.390625,130135.796875,142204.3125,123952.140625,120895.5859375,0.0
1713489618.9685953,135024.125,131820.671875,168644.28125,183583.203125,130317.2890625,142236.578125,123999.796875,120937.0703125,0.0
1713489618.9710054,135073.65625,131938.859375,168641.78125,183744.3125,130598.1171875,142322.328125,124091.078125,120999.7421875,0.0
1713489618.973548,135076.34375,131977.140625,168628.09375,183734.75,130610.9921875,142330.640625,124087.859375,120989.5546875,0.0
1713489618.9760246,135018.40625,131824.421875,168649.109375,183496.125,130193.640625,142229.875,123969.578125,120910.515625,0.0
1713489618.9786108,135026.0,131814.328125,168656.34375,183554.40625,130272.5,142232.46875,123985.671875,120934.4765625,0.0
1713489618.9810195,135060.78125,131915.890625,168635.609375,183720.53125,130569.0625,142308.921875,124084.109375,121000.7265625,0.0
1713489618.983565,135076.34375,131979.640625,168622.28125,183757.984375,130653.90625,142339.40625,124113.1640625,121015.125,0.0
1713489618.985988,135018.3125,131841.59375,168634.359375,183524.015625,130258.4609375,142241.40625,123987.546875,120927.0546875,0.0
1713489618.9885988,135013.84375,131794.296875,168651.78125,183520.34375,130220.2890625,142217.453125,123971.8984375,120928.6640625,0.0
1713489618.9909708,135059.078125,131904.4375,168641.953125,183703.90625,130537.234375,142297.5625,124070.6015625,121000.8203125,0.0
1713489618.9935603,135076.421875,131979.8125,168621.03125,183760.765625,130663.390625,142334.75,124105.203125,121011.3671875,0.0
1713489618.996014,135028.0625,131872.4375,168626.671875,183554.6875,130325.7890625,142254.640625,124004.0859375,120935.546875,0.0
1713489618.9985485,134999.890625,131773.734375,168641.5,183471.796875,130155.109375,142193.40625,123941.4140625,120902.828125,0.0
1713489619.0011115,135054.515625,131884.5,168641.421875,183667.6875,130486.6328125,142283.4375,124051.3828125,120985.171875,0.0
1713489619.0092113,135082.421875,131975.25,168623.984375,183758.890625,130662.3125,142340.921875,124108.875,121014.046875,0.0
1713489619.0092244,135045.046875,131902.5625,168619.0625,183594.90625,130405.5390625,142276.8125,124020.359375,120944.7578125,0.0
1713489619.0092297,135005.96875,131773.015625,168640.609375,183451.328125,130127.5703125,142193.578125,123932.1171875,120891.7421875,0.0
1713489619.0092351,135052.46875,131868.859375,168640.609375,183635.0625,130436.6484375,142267.78125,124024.828125,120963.890625,0.0
1713489619.0092404,135079.734375,131960.953125,168621.03125,183741.890625,130638.625,142319.28125,124083.65625,121000.1875,0.0
1713489619.0092456,135060.6875,131935.375,168619.59375,183639.171875,130488.4140625,142295.59375,124046.734375,120966.3984375,0.0
1713489619.0092506,135009.109375,131785.359375,168645.890625,183444.359375,130130.25,142202.34375,123945.6171875,120905.328125,0.0
1713489619.0092556,135035.296875,131844.8125,168637.921875,183593.03125,130385.0625,142254.46875,124019.5546875,120963.0,0.0
1713489619.0092604,135076.15625,131951.734375,168627.640625,183730.453125,130631.5546875,142329.484375,124108.515625,121019.4140625,0.0
1713489619.0092657,135073.203125,131965.234375,168622.640625,183682.0,130572.1015625,142327.59375,124095.4609375,121000.8203125,0.0
1713489619.0092704,135018.3125,131805.828125,168648.65625,183454.640625,130159.1328125,142221.03125,123970.6484375,120921.3359375,0.0
1713489619.009276,135045.578125,131844.546875,168655.90625,183576.140625,130348.8515625,142258.125,124028.140625,120972.7421875,0.0
1713489619.0092812,135070.796875,131939.3125,168627.015625,183713.375,130604.46875,142319.203125,124096.3515625,121012.53125,0.0
1713489619.0092864,135070.53125,131977.578125,168608.96875,183704.34375,130617.875,142334.9375,124104.8515625,121004.125,0.0
1713489619.0140655,135009.90625,131819.234375,168627.296875,183458.484375,130193.5546875,142229.078125,123976.546875,120914.8046875,0.0
